Date,TempHighF,TempLowF,TempAvgF,DewPointAvgF,HumidityAvgPercent,sealevelpressure,VisibilityAvgMiles,PrecipitationSumInches,Events
11/7/2014,69.2,48,58.7,41.5,55.5,1022.4,9.9,0,
11/7/2014,71,48,60,41,53,1022.343182,10,0, 
11/8/2014,73.6,48.3,59.5,47.4,67.2,1018.9,9.8,0,
11/8/2014,75,48,62,47,67,1019.295455,10,0, 
11/9/2014,73.6,45.9,58.6,42.6,58.5,1018.6,9.9,0,
11/9/2014,74,47,61,43,59,1018.279545,10,0, 
11/10/2014,76.1,46.3,62.7,51.7,69.1,1010.2,9.9,0,
11/10/2014,76,49,63,53,70,1010.152273,10,0, 
11/11/2014,64.7,44,53.3,40.8,64.4,1016.4,9.8,0,
11/11/2014,65,42,54,41,67,1016.925,10,0, 
11/12/2014,49.9,36,42.5,24.1,48.7,1026.8,9.9,0,
11/12/2014,51,36,44,23,50,1027.422727,10,0, 
11/13/2014,41.2,30.6,36.3,12.9,38.2,1033.3,9.9,0,
11/13/2014,41,31,36,13,43,1033.518182,10,0, 
11/14/2014,44.5,29.7,38.3,16.7,42,1029.7,9.9,0,
11/14/2014,45,30,38,17,44,1029.454545,10,0, 
11/15/2014,46.7,41.3,44.2,36.8,77.5,1021.6,5.6,0.032,rain
11/15/2014,48,40,44,39,72,1020.65,5,0.02,Rain
11/16/2014,49.9,35.7,46,44,92.8,1016.5,4.5,0.012,rain
11/16/2014,50,34,42,45,91,1015.909091,4,0.01,"Fog , Rain"
11/17/2014,51.8,29.9,38.6,21.1,53.1,1029.2,9.9,0,
11/17/2014,53,30,42,21,52,1029.454545,10,0, 
11/18/2014,55.6,30.5,41.3,23.4,53.5,1032.1,9.7,0,
11/18/2014,56,30,43,23,51,1032.163636,10,0, 
11/19/2014,68,32.5,49.3,36.7,63.7,1025.2,9.9,0,
11/19/2014,69,33,51,38,64,1025.052273,10,0, 
11/20/2014,69.8,43.4,57,52.9,86.7,1019.3,8.6,0.072,rain
11/20/2014,70,44,57,57,85,1018.618182,8,0.01,"Fog , Rain"
11/21/2014,73.7,61.8,66.9,64.9,93.5,1017.4,6.7,0.255,rain
11/21/2014,74,62,68,65,90,1017.602273,6,0.33,"Fog , Rain"
11/22/2014,66.4,59,63.9,62.5,95.2,1012.3,7.4,3.164,rain
11/22/2014,67,58,63,62,97,1011.168182,6,3.33,"Fog , Rain , Thunderstorm"
11/23/2014,80.7,53.3,65.3,48.7,62.8,1003.5,9.9,0.145,rain
11/23/2014,81,53,67,48,62,1003.718182,10,0, 
11/24/2014,64.6,41.8,53.5,32.6,49.3,1017.2,9.8,0,
11/24/2014,66,40,53,32,47,1017.940909,10,0, 
11/25/2014,66,38.6,49.9,32.7,57.8,1024.5,9.8,0,
11/25/2014,67,38,53,33,53,1024.713636,10,0, 
11/26/2014,75.5,42,57.7,33.3,42.7,1022.9,9.9,0,
11/26/2014,77,42,60,33,40,1023.359091,10,0, 
11/27/2014,62.7,41.9,51.2,33.3,52.9,1030.8,9.9,0,
11/27/2014,64,42,53,33,52,1031.147727,10,0, 
11/28/2014,71.7,40.7,55.1,43.8,67.7,1023.9,9.9,0,
11/28/2014,72,42,57,45,62,1024.036364,10,0, 
11/29/2014,73.6,55.7,64.6,56.6,76.5,1016.5,9.9,0,
11/29/2014,73,56,65,57,75,1016.586364,10,0, 
11/30/2014,78.5,64.6,70.4,61.8,75.2,1016.4,9.9,0,
11/30/2014,79,64,72,62,71,1016.925,10,0, 
12/1/2014,65.2,41.3,50.7,40.4,69.2,1026.7,9.3,0,
12/1/2014,66,41,54,42,69,1026.406818,10,0, 
12/2/2014,49.7,39.1,44.3,31.4,60.5,1027.2,9.9,0,
12/2/2014,50,39,45,32,63,1027.084091,10,0, 
12/3/2014,59.6,47.6,53.2,49.3,86.8,1022,6.8,0,
12/3/2014,59,48,54,50,88,1022.004545,7,0, 
12/4/2014,64.6,59,61.6,59.8,93.9,1019.6,4.4,0.04,rain
12/4/2014,66,58,62,61,94,1019.634091,3,0.06,Rain
12/5/2014,75.1,63.2,67.8,63,85.8,1018.3,8.3,0.024,rain
12/5/2014,75,63,69,64,82,1018.618182,8,0.01,Rain
12/6/2014,69,54.9,59.4,51.8,76.8,1025.9,9.7,0,
12/6/2014,69,55,62,51,72,1026.745455,10,0, 
12/7/2014,54.1,51.8,53.1,47.5,81.2,1026.8,9.8,0,
12/7/2014,56,52,54,48,83,1027.084091,10,0, 
12/8/2014,65.7,48.6,55,46.3,73.3,1026.6,9.8,0,
12/8/2014,67,49,58,46,69,1026.745455,10,0, 
12/9/2014,68.2,43.1,54.1,45.2,74.9,1026.4,8.3,0,
12/9/2014,69,43,56,45,70,1026.406818,8,0, 
12/10/2014,64.5,47.1,55.6,49.2,80.2,1022.7,8.9,0.036,rain
12/10/2014,66,47,57,50,75,1022.681818,9,0.02,Rain
12/11/2014,66.4,56.6,61.1,57,86.8,1021.7,7.5,0.053,rain
12/11/2014,67,57,62,57,85,1022.004545,7,0.04,Rain
12/12/2014,69.4,58.9,63.6,56.6,78.5,1023.2,9.9,0,
12/12/2014,71,59,65,57,78,1023.697727,10,,Rain
12/13/2014,72.9,53,62.2,55.8,81.4,1020.8,8.6,0.002,rain
12/13/2014,74,55,65,57,79,1020.988636,9,0, 
12/14/2014,73.6,61.1,66.8,61.7,84.7,1013.5,9.2,0.05,rain
12/14/2014,74,61,68,62,82,1013.877273,9,0.07,Rain
12/15/2014,73.3,50.6,64.7,47.3,59.5,1015.5,9.7,0,
12/15/2014,74,52,63,51,58,1015.570455,10,0, 
12/16/2014,61.7,44.9,53.2,34.3,49.4,1025.2,9.9,0,
12/16/2014,63,46,55,34,47,1025.390909,10,0, 
12/17/2014,52.9,49.1,50.9,42,73.1,1021.5,9,0.123,rain
12/17/2014,53,48,51,44,75,1020.65,8,0.1,"Rain , Thunderstorm"
12/18/2014,60,48.5,53.3,51.3,93.2,1019.3,4.4,0.001,rain
12/18/2014,60,49,55,51,92,1019.295455,4,, 
12/19/2014,55.9,48.8,51.2,47.7,88.2,1020,8.2,0.774,rain
12/19/2014,57,48,53,48,89,1019.972727,7,0.59,"Rain , Thunderstorm"
12/20/2014,53.9,48.8,50.7,45.3,82,1022.6,9,0,
12/20/2014,54,49,52,45,82,1023.020455,9,0, 
12/21/2014,56,49.9,52.7,48.4,85.2,1016.7,8.7,0,
12/21/2014,56,50,53,49,83,1016.586364,9,0, 
12/22/2014,72.2,56,62.1,52.6,72.8,1005.5,9.7,0,
12/22/2014,77,56,67,52,63,1005.75,10,0, 
12/23/2014,58.3,44.9,52,40.8,65.6,1008.6,9.9,0,
12/23/2014,59,43,51,40,66,1009.475,10,,Rain
12/24/2014,56,35.7,46,32.2,59.9,1019.1,9.9,0,
12/24/2014,57,35,46,32,62,1019.634091,10,0, 
12/25/2014,65,34.2,48.6,32.3,58.3,1017.5,9.9,0,
12/25/2014,65,33,49,33,61,1017.602273,10,0, 
12/26/2014,72.5,53.1,61.2,56,83.4,1013.5,9.5,0.008,rain
12/26/2014,74,53,64,57,83,1013.538636,9,0.01,Rain
12/27/2014,65.5,42.3,52.1,46.7,81.9,1019.5,8.1,0.036,rain
12/27/2014,66,41,54,49,79,1018.956818,8,0.03,Rain
12/28/2014,45.8,33.4,38.8,30.2,72.3,1024.3,9.6,0.145,rain
12/28/2014,47,32,40,30,71,1024.375,10,0.13,Rain
12/29/2014,63.3,29.2,45.2,35.3,71.8,1020.6,9.9,0,
12/29/2014,67,30,49,36,68,1020.65,10,0, 
12/30/2014,46.3,39.8,42.9,39.6,88.4,1028,6.2,0,
12/30/2014,46,39,43,40,87,1028.1,6,0,Fog
12/31/2014,41.3,36.5,38.9,29.8,69.6,1032.2,9.4,0,
12/31/2014,42,36,39,29,70,1032.163636,10,, 
1/1/2015,38.9,34.3,37.2,34.7,91.1,1024.9,4.2,0.59,rain
1/1/2015,40,34,37,35,82,1024.375,3,0.63,"Rain , Thunderstorm"
1/2/2015,42.7,38.2,40,39.1,96.8,1019.5,4.6,0.134,rain
1/2/2015,43,38,41,39,95,1018.618182,4,0.2,"Rain , Thunderstorm"
1/3/2015,61.6,38.9,45.7,40,82.8,1016,9,0.791,rain
1/3/2015,62,39,51,40,74,1015.570455,8,0.76,"Rain , Thunderstorm"
1/4/2015,50.1,33.9,42.8,30.8,64.3,1031.1,9.9,0,
1/4/2015,51,35,43,30,69,1032.163636,10,0, 
1/5/2015,50.7,28.1,37.9,23.4,57.6,1036.4,9.9,0,
1/5/2015,52,29,41,23,54,1036.227273,10,0, 
1/6/2015,69.5,36.8,49.9,31.8,53.4,1028.8,9.9,0,
1/6/2015,71,36,54,32,50,1028.777273,10,0, 
1/7/2015,50.2,31.9,44,28.4,55.6,1034.7,9.9,0,
1/7/2015,51,30,41,27,54,1035.55,10,0, 
1/8/2015,35.3,22.7,29.5,11.4,46.5,1035.4,9.9,0,
1/8/2015,36,23,30,12,48,1034.195455,10,,Rain
1/9/2015,38,34,36.5,26.5,67.4,1031.8,9.4,0.016,rain
1/9/2015,38,34,36,26,62,1032.163636,10,0.02,Rain
1/10/2015,36.2,32,34.3,28.6,81.1,1031.5,6.4,0.227,rain
1/10/2015,36,32,34,31,76,1030.131818,4,0.3,"Rain , Thunderstorm"
1/11/2015,48.7,35,41.6,39.2,91.3,1023,7.5,0.27,rain
1/11/2015,49,34,42,39,90,1023.020455,7,0.17,Rain
1/12/2015,46.3,42.1,43.7,41,90.7,1025.9,5.5,0,
1/12/2015,46,40,43,41,88,1025.390909,5,0,Fog
1/13/2015,41.3,35.3,38.4,33.4,82.1,1030.5,7.3,0,
1/13/2015,42,35,39,33,83,1030.470455,7,0, 
1/14/2015,39.8,38,39,35.9,88.7,1027.8,4.7,0.001,rain
1/14/2015,40,38,39,36,86,1027.084091,4,0, 
1/15/2015,58.4,38,45,36,73.1,1027.2,9.2,0,
1/15/2015,59,38,49,36,68,1027.084091,9,0, 
1/16/2015,63.8,36,48.1,37,69,1025.9,9.9,0,
1/16/2015,64,38,51,38,64,1025.729545,10,0, 
1/17/2015,69.3,38.7,54.6,40,61.7,1020,9.6,0,
1/17/2015,69,39,54,40,63,1020.311364,10,0, 
1/18/2015,70.6,43.9,56.1,30.7,40.1,1025.3,9.9,0,
1/18/2015,72,46,59,30,37,1025.390909,10,0, 
1/19/2015,74.1,37.1,54.9,39.7,58.9,1017.6,9.9,0,
1/19/2015,75,37,56,41,59,1017.263636,10,0, 
1/20/2015,79.2,40.7,58.7,43.7,62.9,1013.6,9.5,0,
1/20/2015,80,41,61,44,59,1013.877273,10,0, 
1/21/2015,55.1,49.5,52.7,49.6,89.6,1018,4.9,0.259,rain
1/21/2015,56,50,53,50,84,1018.279545,5,0.16,Rain
1/22/2015,52.9,41.3,46,44.4,94.1,1019.4,5.5,2.147,rain
1/22/2015,52,41,47,46,91,1018.279545,4,2.07,Rain
1/23/2015,50,38.3,41.9,38.3,87.3,1024.5,8.4,0.397,rain
1/23/2015,51,38,45,38,77,1024.713636,8,0.4,Rain
1/24/2015,62,33.9,46,35.1,69.2,1022.7,9.8,0,
1/24/2015,63,36,50,36,62,1022.681818,10,0, 
1/25/2015,71.9,39,54.8,34.8,51.9,1019.2,9.9,0,
1/25/2015,73,40,57,34,53,1019.634091,10,0, 
1/26/2015,73.1,43.7,56.5,36.4,49,1022.9,9.9,0,
1/26/2015,74,46,60,37,43,1023.020455,10,0, 
1/27/2015,80.5,49.2,61.3,39.9,48.3,1020.8,9.9,0,
1/27/2015,83,51,67,40,47,1020.988636,10,0, 
1/28/2015,80.2,43.1,61.1,41.7,55.9,1019.8,9.9,0,
1/28/2015,81,42,62,42,60,1019.972727,10,0, 
1/29/2015,77.3,51.7,62.7,48.9,65.3,1023.1,9,0,
1/29/2015,79,52,66,49,68,1023.359091,10,, 
1/30/2015,57.6,47.8,52.5,36,53.7,1028.5,9.9,0,
1/30/2015,58,48,53,36,52,1028.438636,10,,Rain
1/31/2015,62.1,48.7,53.5,48.7,84.3,1018.8,6.8,0.302,rain
1/31/2015,62,49,56,51,80,1017.263636,5,0.31,Rain
2/1/2015,71.5,45.8,61.4,53.2,76.5,1015.2,8.5,0.016,rain
2/1/2015,73,44,59,54,77,1015.231818,8,0.02,Rain
2/2/2015,48.2,33.3,41.4,24.1,50.5,1027.6,9.9,0,
2/2/2015,49,33,41,24,48,1027.761364,10,0, 
2/3/2015,43,40.2,41.4,35.2,79.5,1025.7,7.7,0.247,rain
2/3/2015,43,40,42,37,76,1025.052273,6,0.26,Rain
2/4/2015,54.3,42.1,48.5,45.8,90.6,1020,6.5,0.059,rain
2/4/2015,55,42,49,45,92,1020.311364,5,0.06,Rain
2/5/2015,51.3,38.2,42.6,35.3,75.6,1028.7,9.8,0,
2/5/2015,52,38,45,35,77,1028.777273,10,, 
2/6/2015,59.3,37.8,46.6,37.4,71.1,1028.2,9.4,0,
2/6/2015,60,37,49,38,69,1028.438636,10,0, 
2/7/2015,68,40.4,54.1,45.8,75.9,1018.9,8.3,0,
2/7/2015,69,40,55,46,71,1018.618182,8,0, 
2/8/2015,76.1,56.7,63.9,56.1,77.3,1012.4,9.3,0,
2/8/2015,78,58,68,56,72,1012.522727,10,0, 
2/9/2015,81.7,50.9,64.4,44.3,53.3,1017.9,9.9,0,
2/9/2015,83,52,68,44,49,1018.279545,10,0, 
2/10/2015,79.7,45.1,62.4,43.6,54.1,1015.7,9.9,0,
2/10/2015,81,46,64,44,57,1015.570455,10,0, 
2/11/2015,76.6,50.2,61.9,48.4,66.5,1016.6,8,0,
2/11/2015,78,51,65,49,64,1016.925,7,0, 
2/12/2015,60.6,45.4,53.1,35.1,51,1027.4,9.9,0,
2/12/2015,62,44,53,34,51,1027.761364,10,0, 
2/13/2015,66.8,39.2,53.6,38.1,57.7,1026.4,9.9,0,
2/13/2015,70,39,55,38,58,1026.406818,10,0, 
2/14/2015,77.5,46.2,61.2,47,62.7,1023.2,9.7,0,
2/14/2015,78,48,63,47,60,1023.359091,10,0, 
2/15/2015,66.2,56.4,61.9,57.1,84.2,1017.2,9.3,0,
2/15/2015,68,57,63,58,80,1016.586364,10,, 
2/16/2015,65.8,36.6,46.4,40.6,80.4,1016.7,8.7,0.065,rain
2/16/2015,66,36,51,39,79,1016.925,8,0.01,Rain
2/17/2015,54.4,34.9,41.3,27.3,59,1024,9.9,0,
2/17/2015,55,34,45,27,59,1024.375,10,0, 
2/18/2015,64,32.4,47.9,29.4,53.8,1026.4,9.9,0,
2/18/2015,66,32,49,29,56,1026.406818,10,0, 
2/19/2015,69.1,37,53.5,39.6,61.3,1024.4,9.9,0,
2/19/2015,70,38,54,40,61,1024.375,10,0, 
2/20/2015,72.8,54.8,63.6,56.1,77,1012.9,9.8,0,
2/20/2015,75,54,65,56,72,1013.2,10,0, 
2/21/2015,76.5,55,67.2,57.5,71.9,1011.2,9.7,0,
2/21/2015,78,55,67,56,69,1011.845455,10,0, 
2/22/2015,55.7,38.2,50.7,45.4,82.5,1019.4,8.4,0.019,rain
2/22/2015,56,37,47,44,80,1020.65,8,0.02,Rain
2/23/2015,37,29.9,32.7,29.7,88.6,1031,8,0.009,rain
2/23/2015,37,30,34,29,87,1031.147727,7,0.01,Rain
2/24/2015,36.8,29.8,32.8,28.9,85.3,1024.6,8.7,0,
2/24/2015,37,30,34,29,84,1024.036364,8,0, 
2/25/2015,61.9,34.8,45.2,33.2,68.4,1013.5,8.4,0.012,rain
2/25/2015,63,35,49,34,64,1013.877273,8,0.01,Rain
2/26/2015,50.7,32.1,39.7,31.5,73.2,1021.5,9.4,0,
2/26/2015,52,33,43,31,74,1022.343182,10,0, 
2/27/2015,36.2,31.2,33.9,24.1,68.3,1029,8.8,0.009,rain
2/27/2015,36,31,34,25,72,1028.777273,8,0.01,Rain
2/28/2015,35.6,30.9,33.2,31.2,92.1,1027,5.2,0.077,rain
2/28/2015,36,31,34,31,93,1026.406818,5,0.1,Rain
3/1/2015,43,35,38.8,37.9,96.4,1025.9,3.7,0.122,rain
3/1/2015,43,35,39,38,95,1025.729545,4,0.09,Rain
3/2/2015,43.9,38,40.9,39.5,95.1,1025.9,5.1,0.025,rain
3/2/2015,45,38,42,40,95,1025.390909,5,0.02,Rain
3/3/2015,59.6,41,49.6,49.2,98.4,1015.2,1.9,0.018,rain
3/3/2015,63,41,52,49,95,1015.231818,2,0.01,"Fog , Rain"
3/4/2015,69.3,35.3,55.8,54.7,96.1,1012.5,3.2,0.101,rain
3/4/2015,70,34,52,56,95,1012.522727,4,0.15,"Fog , Rain , Thunderstorm"
3/5/2015,46.3,30.8,36.8,24.1,63.5,1032.5,9.9,0.134,rain
3/5/2015,47,31,39,25,61,1031.147727,9,0.13,"Rain , Thunderstorm"
3/6/2015,55.3,25.4,39.9,23,54.2,1035.1,9.9,0,
3/6/2015,57,26,42,23,54,1034.872727,10,0, 
3/7/2015,59.8,38.1,49.9,30.8,50.5,1029.6,9.9,0,
3/7/2015,60,38,49,30,56,1029.454545,10,, 
3/8/2015,54.5,47.2,50.2,46.6,89,1021.7,5.1,0.204,rain
3/8/2015,54,47,51,48,69,1021.665909,3,0.45,Rain
3/9/2015,53.9,48.6,50.6,49.6,96.6,1014.5,5.3,2.29,rain
3/9/2015,55,49,52,49,97,1014.554545,5,2.17,Rain
3/10/2015,62.7,49.9,56.2,50.3,81.7,1017,9.9,0.001,rain
3/10/2015,63,50,57,50,78,1017.263636,10,0, 
3/11/2015,58.6,54.8,56.1,49.8,79.5,1022.3,9.8,0,
3/11/2015,59,54,57,50,79,1022.681818,10,0, 
3/12/2015,71.2,52.4,60.3,51.9,75.5,1019.1,9.9,0.02,rain
3/12/2015,73,52,63,52,73,1019.295455,10,0.02,Rain
3/13/2015,75.5,53.1,63.2,51.7,70.4,1015.7,8.4,0,
3/13/2015,78,53,66,52,68,1015.909091,8,0, 
3/14/2015,76.2,53.4,64.3,49.6,62.8,1018.8,9.9,0,
3/14/2015,78,53,66,49,61,1019.295455,10,0, 
3/15/2015,67.4,50.3,59.4,50.8,73.9,1024.4,9.9,0,
3/15/2015,69,51,60,51,72,1024.713636,10,0, 
3/16/2015,74.6,52,62.6,55,78.5,1023.2,9.3,0,
3/16/2015,77,52,65,56,73,1023.020455,9,0, 
3/17/2015,75.3,62.9,67.9,63.1,85.5,1019.5,7.3,0.008,rain
3/17/2015,77,63,70,63,82,1019.634091,8,0.01,Rain
3/18/2015,77.4,60.7,69.3,61.2,76.8,1015.4,9.7,0.153,rain
3/18/2015,81,60,71,61,74,1015.570455,10,0.13,Rain
3/19/2015,79.7,63.2,70.1,64,82,1013.7,8.6,0,
3/19/2015,83,63,73,64,79,1014.215909,8,0, 
3/20/2015,70.8,58.1,65.1,62.7,92,1017.8,6.4,0.984,rain
3/20/2015,71,57,64,61,89,1018.956818,6,1.17,"Fog , Rain"
3/21/2015,60.3,56,58.1,56.8,95.4,1018.4,7,0.527,rain
3/21/2015,61,55,58,56,95,1018.618182,7,0.43,Rain
3/22/2015,75.5,57.4,64.9,57,78,1016.4,9.5,0,
3/22/2015,78,57,68,57,75,1016.925,10,0, 
3/23/2015,79.8,51.3,65.3,56,75,1017.9,9.4,0,
3/23/2015,80,52,66,56,73,1017.940909,10,0, 
3/24/2015,81.1,57.3,68.9,60.1,75.6,1014.6,9.5,0,
3/24/2015,83,59,71,60,72,1014.893182,10,0, 
3/25/2015,81.6,62.1,70.2,61,74.3,1012.7,9.9,0,
3/25/2015,84,62,73,61,72,1012.861364,10,0, 
3/26/2015,69.7,53.9,62.1,47.3,61.5,1016.9,9.8,0.052,rain
3/26/2015,70,54,62,48,62,1016.925,9,0.05,Rain
3/27/2015,80.4,45.6,62.8,36.5,42.6,1021,9.9,0,
3/27/2015,82,46,64,36,44,1020.988636,10,0, 
3/28/2015,82.9,47.3,65.8,43.8,50.7,1018.6,9.9,0,
3/28/2015,84,48,66,44,54,1018.618182,10,0, 
3/29/2015,82.7,57.3,68.8,55.2,64.3,1017.6,9.9,0,
3/29/2015,84,57,71,56,67,1017.940909,10,0, 
3/30/2015,79.2,64.1,70.3,62.5,77.3,1019.2,9.9,0,
3/30/2015,80,64,72,62,76,1019.634091,10,0, 
3/31/2015,80.3,65.9,71.4,62.5,74.9,1015.8,9.8,0,
3/31/2015,82,66,74,62,74,1015.909091,10,0, 
4/1/2015,81.5,68.6,72.8,64.8,77.1,1012.5,8.8,0,
4/1/2015,83,68,76,65,71,1013.2,9,,Rain
4/2/2015,82,69.1,73.4,66.6,79.9,1012.3,8.6,0,
4/2/2015,84,68,76,66,76,1012.522727,8,0, 
4/3/2015,83.6,68.8,73.1,62.5,71.6,1015,8.1,0,
4/3/2015,86,66,76,62,67,1015.231818,8,0, 
4/4/2015,68.3,56,62.6,44.4,51.6,1023.7,9.9,0,
4/4/2015,69,56,63,44,53,1024.036364,10,0, 
4/5/2015,68,58.6,62.2,57.6,85.9,1016.1,5.5,0.037,rain
4/5/2015,69,59,64,59,78,1015.909091,5,0.02,Rain
4/6/2015,83.6,63.8,73.2,64.9,77.4,1013.3,8.3,0,
4/6/2015,85,65,75,65,76,1013.877273,8,0, 
4/7/2015,84.6,67.2,75.1,65.5,73.9,1014,9.6,0,
4/7/2015,87,68,78,65,71,1014.554545,10,0, 
4/8/2015,78.1,68.8,73.1,66.8,81,1012.8,9.2,0,
4/8/2015,79,69,74,67,81,1013.2,9,, 
4/9/2015,85.3,69.9,75.7,68,77.7,1010.5,9.2,0.024,rain
4/9/2015,87,70,79,67,73,1011.168182,9,0, 
4/10/2015,71.8,55.8,65,54.2,69.1,1017.9,9.8,0.085,rain
4/10/2015,74,56,65,53,70,1018.618182,10,0.09,"Rain , Thunderstorm"
4/11/2015,69.5,59,64.2,60.9,89.4,1017.3,5.5,0.003,rain
4/11/2015,70,59,65,62,86,1017.263636,5,,Rain
4/12/2015,81.5,66.3,71.7,67,86.3,1012.1,6,0.008,rain
4/12/2015,82,67,75,67,81,1012.861364,5,0.01,Fog
4/13/2015,84.9,64.1,73.6,63.9,75.2,1011,9.3,0.076,rain
4/13/2015,87,64,76,65,67,1011.168182,8,0.09,"Rain , Thunderstorm"
4/14/2015,75.4,60,67,55.6,68.3,1016.4,9.9,0,
4/14/2015,77,57,67,55,67,1017.263636,10,0, 
4/15/2015,80.1,53.3,66.8,55.6,69.1,1014.9,9.9,0,
4/15/2015,83,54,69,56,69,1014.893182,10,0, 
4/16/2015,79.2,66.4,70.9,65.8,84.5,1012.4,8.3,0.058,rain
4/16/2015,81,67,74,66,78,1012.861364,9,0.01,"Rain , Thunderstorm"
4/17/2015,74.5,66,69.1,65.1,87.6,1012.7,9.4,0.399,rain
4/17/2015,75,66,71,65,81,1013.2,8,0.41,"Rain , Thunderstorm"
4/18/2015,76.5,54.7,68.1,63.9,87.4,1010.4,8.8,0.508,rain
4/18/2015,77,54,66,63,82,1011.506818,8,0.57,"Fog , Rain , Thunderstorm"
4/19/2015,88.7,57.1,71.9,56.1,66.2,1008.4,8.3,0.03,rain
4/19/2015,89,57,73,58,60,1009.136364,7,0,"Fog , Thunderstorm"
4/20/2015,72.5,54.4,64.3,43.4,47.5,1014.8,9.9,0,
4/20/2015,73,54,64,43,48,1015.231818,10,0, 
4/21/2015,80.1,51.2,66.4,53.3,64.8,1014.4,9.9,0,
4/21/2015,81,51,66,53,66,1014.215909,10,0, 
4/22/2015,78.5,66.6,71.5,65.4,81.6,1011.7,9.5,0,
4/22/2015,81,67,74,65,79,1012.184091,10,, 
4/23/2015,82.8,67.7,74.3,69.4,85.3,1011.1,8,0,
4/23/2015,85,68,77,69,85,1011.506818,8,0, 
4/24/2015,83,69.2,76.1,71.9,87.3,1008.5,7.3,0.635,rain
4/24/2015,85,69,77,72,85,1009.813636,6,0.43,"Rain , Thunderstorm"
4/25/2015,91.7,69.2,79.4,62.8,65.3,1006.4,7.9,0.043,rain
4/25/2015,93,70,82,64,61,1007.104545,7,0.04,Thunderstorm
4/26/2015,84.5,69.8,76,68.8,79.6,1003.5,8.4,0.032,rain
4/26/2015,86,69,78,69,77,1004.056818,8,0.08,"Rain , Thunderstorm"
4/27/2015,84.3,62.4,72.3,61.2,71.5,1004.1,9.3,0.522,rain
4/27/2015,85,63,74,62,66,1005.072727,9,0.56,"Rain , Thunderstorm"
4/28/2015,67.5,55.5,60.6,52.1,73.7,1014.6,9.9,0,
4/28/2015,65,53,59,52,74,1015.231818,10,0, 
4/29/2015,75.6,49.1,62.2,45.6,59.2,1017.6,9.9,0,
4/29/2015,77,49,63,45,61,1017.602273,10,0, 
4/30/2015,81.1,49.3,66,48.6,57.8,1015.4,9.8,0,
4/30/2015,83,50,67,49,60,1015.570455,10,0, 
5/1/2015,82.6,53.6,69.2,52.6,59.3,1016.5,9.9,0,
5/1/2015,84,55,70,52,60,1016.586364,10,0, 
5/2/2015,81.5,56.2,70,53.6,58.5,1016.8,9.8,0,
5/2/2015,83,58,71,53,58,1016.586364,10,0, 
5/3/2015,82.8,55.7,70.7,58.1,67.4,1015.3,9.7,0,
5/3/2015,84,58,71,58,67,1015.231818,10,0, 
5/4/2015,82.9,64.4,73.5,62.7,71.4,1016,9.3,0,
5/4/2015,84,66,75,63,71,1016.586364,10,0, 
5/5/2015,81.4,66.1,72.5,64.9,78.7,1013.9,8.8,2.852,rain
5/5/2015,83,66,75,67,77,1014.215909,6,3.84,"Fog , Rain , Thunderstorm"
5/6/2015,86.7,70.4,76.4,69.4,80.6,1012,8.8,0.51,rain
5/6/2015,87,71,79,69,74,1012.861364,8,0.01,Rain
5/7/2015,81.2,72.8,76.1,70.4,82.8,1010.8,9.5,0.014,rain
5/7/2015,83,73,78,71,81,1011.506818,9,0.02,Rain
5/8/2015,79.4,73.7,75.6,72.2,89.2,1010.9,6.3,0.259,rain
5/8/2015,79,73,76,73,88,1011.506818,5,0.29,"Rain , Thunderstorm"
5/9/2015,84.9,72.4,77.7,71,81,1009.1,7.8,0.014,rain
5/9/2015,85,72,79,71,79,1009.813636,7,0.02,"Rain , Thunderstorm"
5/10/2015,86.6,75.6,79.8,70.7,74.8,1008.7,8.8,0,
5/10/2015,87,76,82,71,71,1009.136364,9,0, 
5/11/2015,78.4,68.8,72.9,67.7,84.3,1014.4,8,0.402,rain
5/11/2015,79,68,74,67,78,1015.570455,7,0.4,"Rain , Thunderstorm"
5/12/2015,68.7,65.2,67.1,65.2,93.7,1019.9,8.2,0.264,rain
5/12/2015,69,65,67,65,91,1020.65,8,0.23,Rain
5/13/2015,69.9,63.9,66.8,65.9,96.9,1018,6,1.244,rain
5/13/2015,70,64,67,66,97,1018.618182,5,1.12,"Fog , Rain , Thunderstorm"
5/14/2015,84.8,66.7,75.1,70.7,87.4,1016.1,7.2,0.065,rain
5/14/2015,87,68,78,71,83,1016.925,6,0.08,Rain
5/15/2015,75.9,68.2,71.7,68.4,89.6,1013.3,8.6,0.331,rain
5/15/2015,77,67,72,68,87,1014.215909,8,0.36,"Rain , Thunderstorm"
5/16/2015,86,66.6,75.8,69.7,82.6,1010.3,9.2,0,
5/16/2015,87,67,77,70,79,1010.829545,9,0, 
5/17/2015,83.5,66.4,74.3,69.2,85.2,1013.1,7.6,2.413,rain
5/17/2015,84,66,75,68,83,1013.877273,6,2.6,"Rain , Thunderstorm"
5/18/2015,87.1,72.6,78.5,72.4,82.5,1016.5,8.9,0.015,rain
5/18/2015,88,73,81,72,77,1016.925,9,0,Rain
5/19/2015,87.1,73.2,78.5,72.1,81.6,1014.4,8.5,0.095,rain
5/19/2015,89,74,82,72,73,1015.570455,8,,Rain
5/20/2015,88.5,72.7,78.9,72.1,81.1,1013.1,8.7,0.239,rain
5/20/2015,89,72,81,72,75,1013.877273,8,0.33,"Rain , Thunderstorm"
